CA,NY,FL,TX,IL,WA,AGE,MAR,SEX,YES_STEM,NO_STEM,UNKNOWN_INDUSTRY,INCOME
0,0,0,0,0,1,26,0,1,0,0,1,2000
0,0,0,0,0,1,27,0,1,0,0,1,9000
0,0,0,0,0,1,34,0,0,1,0,0,40000
0,0,0,0,0,1,23,0,1,0,0,1,4600
0,0,0,0,0,1,34,1,1,1,0,0,55000
0,0,0,0,0,1,29,1,0,0,0,1,14000
0,0,0,0,0,1,33,0,0,0,0,1,13000
0,0,0,0,0,1,33,0,1,0,0,1,21110
0,0,0,0,0,1,23,0,0,0,0,1,40000
0,0,0,0,0,1,25,0,0,0,0,1,2700
0,0,0,0,0,1,27,0,1,0,0,1,33000
0,0,0,0,0,1,28,0,0,0,0,1,17000
0,0,0,0,0,1,25,0,1,0,0,1,30000
0,0,0,0,0,1,23,0,0,0,0,1,36000
0,0,0,0,0,1,29,0,0,0,0,1,39000
0,0,0,0,0,1,26,0,1,0,0,1,26000
0,0,0,0,0,1,32,1,0,0,0,1,5000
0,0,0,0,0,1,33,1,1,0,0,1,21000
0,0,0,0,0,1,35,1,1,0,0,1,8800
0,0,0,0,0,1,29,1,0,0,0,1,430
0,0,0,0,0,1,34,0,0,0,0,1,4600
0,0,0,0,0,1,27,1,1,0,0,1,48000
0,0,0,0,0,1,25,1,0,0,0,1,18000
0,0,0,0,0,1,28,0,1,0,0,1,42000
0,0,0,0,0,1,24,0,0,0,0,1,8800
0,0,0,0,0,1,31,0,1,0,0,1,28000
0,0,0,0,0,1,24,0,0,0,0,1,29000
0,0,0,0,0,1,24,0,0,0,0,1,56000
0,0,0,0,0,1,26,0,0,1,0,0,42000
0,0,0,0,0,1,29,0,1,0,0,1,28000
0,0,0,0,0,1,29,0,0,0,0,1,13140
0,0,0,0,0,1,26,0,1,0,0,1,23000
0,0,0,0,0,1,35,1,1,0,0,1,109000
0,0,0,0,0,1,27,0,1,0,0,1,35000
0,0,0,0,0,1,26,0,0,0,0,1,27000
0,0,0,0,0,1,25,0,0,0,0,1,32700
0,0,0,0,0,1,25,0,0,1,0,0,21200
0,0,0,0,0,1,34,0,0,0,0,1,4400
0,0,0,0,0,1,32,1,0,0,0,1,7600
0,0,0,0,0,1,32,1,0,0,0,1,12000
0,0,0,0,0,1,30,1,1,0,0,1,48000
0,0,0,0,0,1,28,0,1,0,0,1,53000
0,0,0,0,0,1,29,0,1,0,0,1,10000
0,0,0,0,0,1,27,1,0,0,0,1,45000
0,0,0,0,0,1,27,1,1,0,0,1,30000
0,0,0,0,0,1,35,0,0,0,0,1,66000
0,0,0,0,0,1,34,0,1,0,0,1,28000
0,0,0,0,0,1,35,1,1,0,0,1,31200
0,0,0,0,0,1,29,1,0,0,0,1,17200
0,0,0,0,0,1,29,1,1,1,0,0,105000
0,0,0,0,0,1,29,0,0,0,0,1,14600
0,0,0,0,0,1,24,0,1,0,0,1,1000
0,0,0,0,0,1,26,1,1,0,0,1,44000
0,0,0,0,0,1,26,1,0,0,0,1,16000
0,0,0,0,0,1,34,0,0,0,0,1,37030
0,0,0,0,0,1,27,1,1,0,0,1,41000
0,0,0,0,0,1,25,1,0,0,0,1,30000
0,0,0,0,0,1,35,1,1,0,0,1,23000
0,0,0,0,0,1,31,1,0,0,0,1,1800
0,0,0,0,0,1,28,0,1,0,0,1,70000
0,0,0,0,0,1,35,1,0,1,0,0,47000
0,0,0,0,0,1,22,0,0,0,0,1,8100
0,0,0,0,0,1,34,1,0,0,0,1,65000
0,0,0,0,0,1,26,1,0,0,0,1,41800
0,0,0,0,0,1,27,1,1,0,0,1,58000
0,0,0,0,0,1,29,0,0,0,0,1,26000
0,0,0,0,0,1,35,1,0,0,0,1,400
0,0,0,0,0,1,33,0,0,0,0,1,40800
0,0,0,0,0,1,34,1,0,1,0,0,112000
0,0,0,0,0,1,32,1,1,1,0,0,107000
0,0,0,0,0,1,35,0,0,0,0,1,24000
0,0,0,0,0,1,23,0,1,0,0,1,34000
0,0,0,0,0,1,24,0,0,0,0,1,8400
0,0,0,0,0,1,25,0,0,0,0,1,41000
0,0,0,0,0,1,32,1,0,0,0,1,28200
0,0,0,0,0,1,31,0,0,0,0,1,38000
0,0,0,0,0,1,31,0,1,1,0,0,28000
0,0,0,0,0,1,32,1,1,0,0,1,75000
0,0,0,0,0,1,25,0,1,1,0,0,90000
0,0,0,0,0,1,32,0,1,0,0,1,24900
0,0,0,0,0,1,29,1,0,0,0,1,3900
0,0,0,0,0,1,28,1,1,0,0,1,33400
0,0,0,0,0,1,27,0,1,0,0,1,68000
0,0,0,0,0,1,23,0,0,0,0,1,18000
0,0,0,0,0,1,30,0,0,0,0,1,8100
0,0,0,0,0,1,23,0,0,0,0,1,520
0,0,0,0,0,1,32,0,1,0,0,1,21500
0,0,0,0,0,1,33,1,1,0,0,1,53000
0,0,0,0,0,1,32,1,0,0,0,1,32000
0,0,0,0,0,1,31,1,1,1,0,0,103000
0,0,0,0,0,1,31,1,0,1,0,0,15000
0,0,0,0,0,1,32,1,1,1,0,0,70000
0,0,0,0,0,1,30,0,1,1,0,0,13200
0,0,0,0,0,1,25,0,0,0,0,1,200
0,0,0,0,0,1,31,1,1,1,0,0,83360
0,0,0,0,0,1,32,1,0,0,0,1,11000
0,0,0,0,0,1,29,0,0,0,0,1,4000
0,0,0,0,0,1,35,1,0,0,0,1,36000
0,0,0,0,0,1,25,0,0,0,0,1,21000
0,0,0,0,0,1,25,0,0,0,0,1,6500
0,0,0,0,0,1,26,1,1,0,0,1,20000
0,0,0,0,0,1,26,0,0,0,0,1,3000
0,0,0,0,0,1,30,0,1,0,0,1,30000
0,0,0,0,0,1,35,0,0,0,0,1,20300
0,0,0,0,0,1,33,0,1,0,0,1,19010
0,0,0,0,0,1,22,0,0,0,0,1,13500
0,0,0,0,0,1,28,1,0,0,0,1,30000
0,0,0,0,0,1,28,1,1,0,0,1,29000
0,0,0,0,0,1,34,1,1,0,0,1,14000
0,0,0,0,0,1,32,1,0,0,0,1,11500
0,0,0,0,0,1,26,0,0,0,0,1,6900
0,0,0,0,0,1,27,1,0,0,0,1,52000
0,0,0,0,0,1,24,1,1,0,0,1,45000
0,0,0,0,0,1,34,0,0,1,0,0,24000
0,0,0,0,0,1,32,0,0,0,0,1,48650
0,0,0,0,0,1,29,0,1,0,0,1,50040
0,0,0,0,0,1,22,0,0,0,0,1,10000
0,0,0,0,0,1,33,0,0,0,0,1,16000
0,0,0,0,0,1,28,0,1,0,0,1,72000
0,0,0,0,0,1,29,0,1,0,0,1,23500
0,0,0,0,0,1,25,0,1,0,0,1,41000
0,0,0,0,0,1,31,1,1,1,0,0,96300
0,0,0,0,0,1,34,1,0,0,0,1,7980
0,0,0,0,0,1,24,0,0,0,0,1,22000
0,0,0,0,0,1,29,0,1,0,0,1,20000
0,0,0,0,0,1,34,0,0,0,0,1,48000
0,0,0,0,0,1,24,0,1,0,0,1,7800
0,0,0,0,0,1,23,0,0,0,0,1,9600
0,0,0,0,0,1,24,0,0,1,0,0,17600
0,0,0,0,0,1,23,0,0,1,0,0,2000
0,0,0,0,0,1,35,0,0,0,0,1,2400
0,0,0,0,0,1,22,1,1,0,0,1,23500
0,0,0,0,0,1,26,0,0,0,0,1,9500
0,0,0,0,0,1,23,0,1,0,0,1,7100
0,0,0,0,0,1,22,0,0,1,0,0,8000
0,0,0,0,0,1,27,0,1,0,0,1,21000
0,0,0,0,0,1,26,0,0,0,0,1,7000
0,0,0,0,0,1,26,0,1,0,0,1,50000
0,0,0,0,0,1,24,0,0,0,0,1,8400
0,0,0,0,0,1,29,1,0,0,0,1,4000
0,0,0,0,0,1,32,1,1,0,0,1,44500
0,0,0,0,0,1,28,1,0,0,0,1,1200
0,0,0,0,0,1,33,1,1,0,0,1,12000
0,0,0,0,0,1,31,1,0,0,0,1,12000
0,0,0,0,0,1,26,0,1,0,0,1,24000
0,0,0,0,0,1,28,1,1,0,0,1,66000
0,0,0,0,0,1,34,0,1,0,0,1,8100
0,0,0,0,0,1,32,1,1,0,0,1,12000
0,0,0,0,0,1,33,0,1,0,0,1,53000
0,0,0,0,0,1,24,0,1,0,0,1,40000
0,0,0,0,0,1,27,0,1,0,0,1,7300
0,0,0,0,0,1,24,0,1,0,0,1,3600
0,0,0,0,0,1,35,0,0,1,0,0,316000
0,0,0,0,0,1,35,1,0,0,0,1,4000
0,0,0,0,0,1,33,1,0,0,0,1,24000
0,0,0,0,0,1,24,1,1,0,0,1,20000
0,0,0,0,0,1,23,1,0,0,0,1,17000
0,0,0,0,0,1,26,0,1,0,0,1,13200
0,0,0,0,0,1,23,0,0,0,0,1,6600
0,0,0,0,0,1,22,1,0,0,0,1,2200
0,0,0,0,0,1,28,1,1,1,0,0,6500
0,0,0,0,0,1,33,1,0,0,0,1,150000
0,0,0,0,0,1,30,0,0,0,0,1,7900
0,0,0,0,0,1,35,1,1,1,0,0,100000
0,0,0,0,0,1,22,0,1,0,0,1,1400
0,0,0,0,0,1,23,0,1,0,0,1,13000
0,0,0,0,0,1,26,1,0,1,0,0,75000
0,0,0,0,0,1,26,1,1,1,0,0,65000
0,0,0,0,0,1,31,1,1,0,0,1,50000
0,0,0,0,0,1,31,1,0,0,0,1,8000
0,0,0,0,0,1,33,1,1,0,0,1,42000
0,0,0,0,0,1,30,1,0,0,0,1,30000
0,0,0,0,0,1,29,1,0,0,0,1,1250
0,0,0,0,0,1,29,1,0,0,0,1,21900
0,0,0,0,0,1,22,1,1,0,0,1,28000
0,0,0,0,0,1,23,1,0,0,0,1,8000
0,0,0,0,0,1,27,1,1,0,0,1,10000
0,0,0,0,0,1,29,0,0,0,0,1,14300
0,0,0,0,0,1,35,1,1,0,0,1,146500
0,0,0,0,0,1,26,1,1,0,0,1,34700
0,0,0,0,0,1,28,0,0,0,0,1,12600
0,0,0,0,0,1,24,0,0,0,0,1,12000
0,0,0,0,0,1,25,1,0,0,0,1,1400
0,0,0,0,0,1,25,1,1,0,0,1,75000
0,0,0,0,0,1,30,1,0,0,0,1,29000
0,0,0,0,0,1,29,1,1,0,0,1,56000
0,0,0,0,0,1,24,0,1,0,0,1,15000
0,0,0,0,0,1,28,0,1,0,0,1,57000
0,0,0,0,0,1,24,0,1,0,0,1,11000
0,0,0,0,0,1,35,1,0,0,0,1,36000
0,0,0,0,0,1,34,1,0,0,0,1,5210
0,0,0,0,0,1,24,0,1,0,0,1,8000
0,0,0,0,0,1,35,1,1,0,0,1,103000
0,0,0,0,0,1,33,1,0,0,0,1,400
0,0,0,0,0,1,25,0,1,0,0,1,15300
0,0,0,0,0,1,34,1,1,1,0,0,142000
0,0,0,0,0,1,33,1,0,0,0,1,1400
0,0,0,0,0,1,22,0,1,0,0,1,33000
0,0,0,0,0,1,27,0,1,0,0,1,7200
0,0,0,0,0,1,32,1,1,0,0,1,26000
0,0,0,0,0,1,29,1,0,0,0,1,13000
0,0,0,0,0,1,32,0,0,0,0,1,19200
0,0,0,0,0,1,31,1,0,0,0,1,40000
0,0,0,0,0,1,32,1,1,0,0,1,40000
0,0,0,0,0,1,33,1,0,1,0,0,35000
0,0,0,0,0,1,22,0,0,0,0,1,3500
0,0,0,0,0,1,23,0,0,1,0,0,4000
0,0,0,0,0,1,25,0,1,1,0,0,10000
0,0,0,0,0,1,27,0,1,0,0,1,23200
0,0,0,0,0,1,24,1,1,0,0,1,45000
0,0,0,0,0,1,32,1,1,0,0,1,2000
0,0,0,0,0,1,32,1,0,0,0,1,15000
0,0,0,0,0,1,27,1,1,0,0,1,14400
0,0,0,0,0,1,23,0,1,0,0,1,14000
0,0,0,0,0,1,33,0,1,0,0,1,54400
0,0,0,0,0,1,31,1,0,1,0,0,64400
0,0,0,0,0,1,25,0,0,0,0,1,4100
0,0,0,0,0,1,23,0,1,0,0,1,15100
0,0,0,0,0,1,23,0,1,1,0,0,9600
0,0,0,0,0,1,35,1,0,0,0,1,60000
0,0,0,0,0,1,31,0,1,0,0,1,6800
0,0,0,0,0,1,24,1,1,0,0,1,16000
0,0,0,0,0,1,24,1,0,0,0,1,40000
0,0,0,0,0,1,26,0,1,0,0,1,30000
0,0,0,0,0,1,27,0,1,0,0,1,38000
0,0,0,0,0,1,26,0,0,0,0,1,27000
0,0,0,0,0,1,28,0,1,0,0,1,9900
0,0,0,0,0,1,26,0,1,0,0,1,8100
0,0,0,0,0,1,28,0,0,0,0,1,8180
0,0,0,0,0,1,33,1,0,0,0,1,15000
0,0,0,0,0,1,35,1,1,0,0,1,75000
0,0,0,0,0,1,35,1,0,0,0,1,80000
0,0,0,0,0,1,32,1,0,1,0,0,60000
0,0,0,0,0,1,26,0,1,0,0,1,7200
0,0,0,0,0,1,26,0,1,0,0,1,8600
0,0,0,0,0,1,33,1,1,0,0,1,30000
0,0,0,0,0,1,32,1,0,0,0,1,4200
0,0,0,0,0,1,24,0,1,0,0,1,18000
0,0,0,0,0,1,24,0,0,0,0,1,24000
0,0,0,0,0,1,27,1,1,0,0,1,60010
0,0,0,0,0,1,26,1,0,0,0,1,20000
0,0,0,0,0,1,35,0,0,0,0,1,21030
0,0,0,0,0,1,22,0,0,0,0,1,5000
0,0,0,0,0,1,27,0,0,1,0,0,43000
0,0,0,0,0,1,33,1,1,0,0,1,25000
0,0,0,0,0,1,30,1,0,0,0,1,15300
0,0,0,0,0,1,26,0,0,0,0,1,13000
0,0,0,0,0,1,26,0,0,0,0,1,11000
0,0,0,0,0,1,25,0,1,0,0,1,25000
0,0,0,0,0,1,28,1,0,0,0,1,42000
0,0,0,0,0,1,25,0,0,0,0,1,12000
0,0,0,0,0,1,30,0,0,0,0,1,15600
0,0,0,0,0,1,34,0,0,0,0,1,37700
0,0,0,0,0,1,33,1,0,0,0,1,7500
0,0,0,0,0,1,30,1,1,0,0,1,18000
0,0,0,0,0,1,27,0,0,1,0,0,5300
0,0,0,0,0,1,23,0,1,0,0,1,7000
0,0,0,0,0,1,34,0,1,0,0,1,57000
0,0,0,0,0,1,22,0,1,0,0,1,11000
0,0,0,0,0,1,22,0,1,0,0,1,4700
0,0,0,0,0,1,29,1,0,0,0,1,42000
0,0,0,0,0,1,29,1,1,0,0,1,60000
0,0,0,0,0,1,33,0,1,0,0,1,67000
0,0,0,0,0,1,30,0,0,0,0,1,13900
0,0,0,0,0,1,28,1,1,1,0,0,15200
0,0,0,0,0,1,28,1,0,0,0,1,180000
0,0,0,0,0,1,31,0,1,1,0,0,41081
0,0,0,0,0,1,32,1,1,0,0,1,22000
0,0,0,0,0,1,33,1,0,0,0,1,6000
0,0,0,0,0,1,22,0,1,0,0,1,5600
0,0,0,0,0,1,23,0,1,0,0,1,20000
0,0,0,0,0,1,25,0,0,0,0,1,40000
0,0,0,0,0,1,28,0,1,0,0,1,38000
0,0,0,0,0,1,28,0,0,0,0,1,7400
0,0,0,0,0,1,24,0,1,0,0,1,15000
0,0,0,0,0,1,34,1,0,0,0,1,12000
0,0,0,0,0,1,27,0,1,0,0,1,24000
0,0,0,0,0,1,24,0,1,0,0,1,3300
0,0,0,0,0,1,22,0,0,0,0,1,3200
0,0,0,0,0,1,30,0,1,0,0,1,23600
0,0,0,0,0,1,30,1,0,0,0,1,18200
0,0,0,0,0,1,30,1,1,0,0,1,30000
0,0,0,0,0,1,30,0,0,0,0,1,8100
0,0,0,0,0,1,30,0,0,0,0,1,64004
0,0,0,0,0,1,30,0,0,0,0,1,37000
0,0,0,0,0,1,35,1,1,0,0,1,65600
0,0,0,0,0,1,23,0,0,0,0,1,12000
0,0,0,0,0,1,24,0,1,0,0,1,36000
0,0,0,0,0,1,34,0,1,0,0,1,4000
0,0,0,0,0,1,26,0,0,0,0,1,850
0,0,0,0,0,1,34,1,1,0,0,1,22000
0,0,0,0,0,1,30,1,0,0,0,1,44000
0,0,0,0,0,1,30,0,1,0,0,1,1450
0,0,0,0,0,1,34,1,0,0,0,1,9000
0,0,0,0,0,1,24,0,1,0,0,1,42000
0,0,0,0,0,1,26,0,0,0,0,1,12000
0,0,0,0,0,1,32,0,0,1,0,0,44704
0,0,0,0,0,1,32,1,0,0,0,1,20000
0,0,0,0,0,1,34,1,1,0,0,1,50000
0,0,0,0,0,1,33,1,0,0,0,1,1500
0,0,0,0,0,1,28,0,1,0,0,1,60000
0,0,0,0,0,1,32,0,1,0,0,1,18000
0,0,0,0,0,1,33,0,1,1,0,0,12000
0,0,0,0,0,1,32,1,0,0,0,1,8000
0,0,0,0,0,1,30,1,0,0,0,1,23000
0,0,0,0,0,1,34,1,1,0,0,1,42000
0,0,0,0,0,1,24,1,1,0,0,1,24000
0,0,0,0,0,1,24,1,0,0,0,1,24000
0,0,0,0,0,1,30,0,0,1,0,0,9200
0,0,0,0,0,1,25,0,0,0,0,1,19200
0,0,0,0,0,1,23,0,0,0,0,1,3000
0,0,0,0,0,1,27,0,0,0,0,1,8580
0,0,0,0,0,1,25,1,0,0,0,1,12000
0,0,0,0,0,1,24,0,0,0,0,1,10000
0,0,0,0,0,1,24,0,1,0,0,1,3300
0,0,0,0,0,1,34,1,1,1,0,0,63000
0,0,0,0,0,1,22,0,0,0,0,1,8200
0,0,0,0,0,1,30,0,1,0,0,1,28000
0,0,0,0,0,1,32,0,0,0,0,1,50000
0,0,0,0,0,1,24,0,0,0,0,1,9900
0,0,0,0,0,1,26,0,1,0,0,1,18000
0,0,0,0,0,1,31,0,0,0,0,1,12110
0,0,0,0,0,1,25,0,0,0,0,1,65600
0,0,0,0,0,1,32,1,1,0,0,1,40000
0,0,0,0,0,1,27,1,0,0,0,1,30000
0,0,0,0,0,1,26,1,1,1,0,0,50000
0,0,0,0,0,1,24,1,0,0,0,1,39000
0,0,0,0,0,1,24,0,1,0,0,1,24000
0,0,0,0,0,1,23,0,1,0,0,1,7400
0,0,0,0,0,1,25,0,0,0,0,1,5000
0,0,0,0,0,1,29,0,1,0,0,1,25000
0,0,0,0,0,1,23,0,0,0,0,1,8000
0,0,0,0,0,1,22,0,1,0,0,1,7000
0,0,0,0,0,1,31,1,0,0,0,1,43400
0,0,0,0,0,1,29,0,0,1,0,0,33900
0,0,0,0,0,1,27,0,1,1,0,0,30000
0,0,0,0,0,1,33,1,0,0,0,1,27000
0,0,0,0,0,1,28,1,1,0,0,1,1800
0,0,0,0,0,1,28,1,0,0,0,1,34100
0,0,0,0,0,1,34,0,0,0,0,1,53000
0,0,0,0,0,1,28,0,1,1,0,0,45000
0,0,0,0,0,1,27,0,1,1,0,0,75000
0,0,0,0,0,1,24,0,0,0,0,1,500
0,0,0,0,0,1,29,0,0,0,0,1,39000
0,0,0,0,0,1,26,1,1,0,0,1,50000
0,0,0,0,0,1,26,1,0,0,0,1,25500
0,0,0,0,0,1,29,0,0,0,0,1,21000
0,0,0,0,0,1,28,1,1,0,0,1,46000
0,0,0,0,0,1,24,0,1,1,0,0,36000
0,0,0,0,0,1,34,0,0,0,0,1,8000
0,0,0,0,0,1,27,1,1,0,0,1,53000
0,0,0,0,0,1,24,1,0,0,0,1,150
0,0,0,0,0,1,24,1,1,0,0,1,23000
0,0,0,0,0,1,27,0,1,0,0,1,19000
0,0,0,0,0,1,29,0,1,0,0,1,37000
0,0,0,0,0,1,35,1,0,0,0,1,4500
0,0,0,0,0,1,25,0,0,1,0,0,18000
0,0,0,0,0,1,35,1,0,0,0,1,1800
0,0,0,0,0,1,27,1,0,0,0,1,34600
0,0,0,0,0,1,33,0,0,0,0,1,34700
0,0,0,0,0,1,27,1,0,0,0,1,13000
0,0,0,0,0,1,27,1,1,0,0,1,50000
0,0,0,0,0,1,23,0,0,0,0,1,15000
0,0,0,0,0,1,34,1,0,1,0,0,6500
0,0,0,0,0,1,34,1,0,0,0,1,36000
0,0,0,0,0,1,28,0,0,0,0,1,45000
0,0,0,0,0,1,23,0,1,0,0,1,47000
0,0,0,0,0,1,34,1,0,0,0,1,11000
0,0,0,0,0,1,33,1,1,1,0,0,95000
0,0,0,0,0,1,29,0,0,0,0,1,46200
0,0,0,0,0,1,24,0,1,0,0,1,21000
0,0,0,0,0,1,35,1,1,0,0,1,50000
0,0,0,0,0,1,27,1,0,0,0,1,32000
0,0,0,0,0,1,30,0,0,0,0,1,7900
0,0,0,0,0,1,26,0,1,0,0,1,3900
0,0,0,0,0,1,28,0,1,0,0,1,19100
0,0,0,0,0,1,27,1,0,0,0,1,4
0,0,0,0,0,1,31,1,1,1,0,0,3004
0,0,0,0,0,1,26,0,1,1,0,0,30000
0,0,0,0,0,1,24,0,1,1,0,0,15000
0,0,0,0,0,1,28,0,1,0,0,1,35000
0,0,0,0,0,1,25,0,1,0,0,1,41000
0,0,0,0,0,1,24,1,0,0,0,1,8000
0,0,0,0,0,1,24,1,1,1,0,0,90000
0,0,0,0,0,1,24,0,1,0,0,1,28000
0,0,0,0,0,1,23,0,0,0,0,1,5400
0,0,0,0,0,1,22,0,0,0,0,1,7550
0,0,0,0,0,1,25,0,0,0,0,1,40000
0,0,0,0,0,1,25,1,1,0,0,1,25000
0,0,0,0,0,1,25,1,0,0,0,1,4500
0,0,0,0,0,1,23,0,1,0,0,1,3600
0,0,0,0,0,1,31,1,0,0,0,1,37000
0,0,0,0,0,1,32,1,0,0,0,1,87000
0,0,0,0,0,1,35,1,1,0,0,1,98000
0,0,0,0,0,1,31,0,0,0,0,1,29000
0,0,0,0,0,1,32,0,1,0,0,1,16300
0,0,0,0,0,1,24,1,1,0,0,1,12500
0,0,0,0,0,1,35,0,1,0,0,1,46400
0,0,0,0,0,1,28,1,1,0,0,1,34800
0,0,0,0,0,1,27,1,1,0,0,1,40000
0,0,0,0,0,1,29,1,1,0,0,1,97000
0,0,0,0,0,1,29,1,0,0,0,1,12000
0,0,0,0,0,1,33,1,1,0,0,1,72000
0,0,0,0,0,1,33,1,0,0,0,1,30000
0,0,0,0,0,1,22,0,1,0,0,1,2000
0,0,0,0,0,1,34,1,0,0,0,1,50000
0,0,0,0,0,1,34,1,1,0,0,1,56000
0,0,0,0,0,1,31,0,1,0,0,1,11000
0,0,0,0,0,1,25,0,1,0,0,1,7200
0,0,0,0,0,1,35,0,0,1,0,0,100000
0,0,0,0,0,1,26,0,0,0,0,1,100
0,0,0,0,0,1,30,0,1,0,0,1,12000
0,0,0,0,0,1,24,0,1,0,0,1,6000
0,0,0,0,0,1,29,1,1,1,0,0,93000
0,0,0,0,0,1,29,1,0,1,0,0,90000
0,0,0,0,0,1,34,0,0,0,0,1,35000
0,0,0,0,0,1,27,1,1,0,0,1,19200
0,0,0,0,0,1,33,1,0,0,0,1,3200
0,0,0,0,0,1,23,0,1,0,0,1,13000
0,0,0,0,0,1,35,1,1,1,0,0,71000
0,0,0,0,0,1,35,1,0,0,0,1,12000
0,0,0,0,0,1,32,1,1,0,0,1,182000
0,0,0,0,0,1,33,0,0,0,0,1,16400
0,0,0,0,0,1,24,0,1,0,0,1,7000
0,0,0,0,0,1,23,0,0,0,0,1,600
0,0,0,0,0,1,31,1,1,1,0,0,110000
0,0,0,0,0,1,26,0,0,0,0,1,45000
0,0,0,0,0,1,31,0,0,0,0,1,6000
0,0,0,0,0,1,30,0,0,0,0,1,24400
0,0,0,0,0,1,22,0,1,0,0,1,7200
0,0,0,0,0,1,27,0,0,0,0,1,9000
0,0,0,0,0,1,22,0,0,0,0,1,7910
0,0,0,0,0,1,30,0,1,0,0,1,22600
0,0,0,0,0,1,29,1,0,0,0,1,39000
0,0,0,0,0,1,28,1,1,0,0,1,54600
0,0,0,0,0,1,32,0,1,0,0,1,7200
0,0,0,0,0,1,28,0,0,0,0,1,25000
0,0,0,0,0,1,24,0,1,0,0,1,22000
0,0,0,0,0,1,34,0,0,0,0,1,30000
0,0,0,0,0,1,26,1,0,0,0,1,46000
0,0,0,0,0,1,27,1,1,0,0,1,42000
0,0,0,0,0,1,29,1,1,0,0,1,95000
0,0,0,0,0,1,35,0,0,0,0,1,16000
0,0,0,0,0,1,28,0,0,0,0,1,32700
0,0,0,0,0,1,32,1,1,0,0,1,75000
0,0,0,0,0,1,30,1,0,0,0,1,45000
0,0,0,0,0,1,30,1,1,0,0,1,53000
0,0,0,0,0,1,32,1,0,0,0,1,60000
0,0,0,0,0,1,33,0,0,0,0,1,47500
0,0,0,0,0,1,32,0,0,0,0,1,18000
0,0,0,0,0,1,32,0,1,0,0,1,18000
0,0,0,0,0,1,35,0,0,0,0,1,48501
0,0,0,0,0,1,29,0,0,0,0,1,11400
0,0,0,0,0,1,24,0,0,0,0,1,990
0,0,0,0,0,1,29,1,0,0,0,1,52000
0,0,0,0,0,1,35,1,1,0,0,1,70000
0,0,0,0,0,1,23,0,1,0,0,1,12300
0,0,0,0,0,1,29,0,0,1,0,0,30000
0,0,0,0,0,1,25,0,1,0,0,1,30000
0,0,0,0,0,1,22,0,1,0,0,1,8000
0,0,0,0,0,1,35,1,0,0,0,1,17800
0,0,0,0,0,1,31,0,1,0,0,1,27000
0,0,0,0,0,1,24,1,1,0,0,1,28000
0,0,0,0,0,1,31,1,1,0,0,1,30000
0,0,0,0,0,1,23,0,1,0,0,1,5000
0,0,0,0,0,1,24,0,1,0,0,1,40000
0,0,0,0,0,1,24,0,0,0,0,1,25000
0,0,0,0,0,1,31,1,0,0,0,1,55000
0,0,0,0,0,1,28,1,1,0,0,1,75000
0,0,0,0,0,1,29,1,0,0,0,1,3000
0,0,0,0,0,1,25,1,0,0,0,1,15500
0,0,0,0,0,1,23,1,1,0,0,1,500
0,0,0,0,0,1,26,1,1,0,0,1,39504
0,0,0,0,0,1,26,1,0,0,0,1,37500
0,0,0,0,0,1,24,0,1,0,0,1,37470
0,0,0,0,0,1,26,1,1,1,0,0,12000
0,0,0,0,0,1,31,0,0,0,0,1,10500
0,0,0,0,0,1,27,0,0,1,0,0,25000
0,0,0,0,0,1,27,0,0,0,0,1,41600
0,0,0,0,0,1,25,0,1,0,0,1,36000
0,0,0,0,0,1,23,1,0,0,0,1,5400
0,0,0,0,0,1,25,1,1,0,0,1,37000
0,0,0,0,0,1,28,0,0,0,0,1,45010
0,0,0,0,0,1,29,1,1,0,0,1,11000
0,0,0,0,0,1,28,0,1,0,0,1,35000
0,0,0,0,0,1,30,1,1,0,0,1,50000
0,0,0,0,0,1,29,1,0,0,0,1,45000
0,0,0,0,0,1,32,0,1,0,0,1,19000
0,0,0,0,0,1,24,0,0,0,0,1,10000
0,0,0,0,0,1,23,1,1,0,0,1,1200
0,0,0,0,0,1,25,0,0,0,0,1,8400
0,0,0,0,0,1,33,0,0,0,0,1,54000
0,0,0,0,0,1,35,0,1,0,0,1,61000
0,0,0,0,0,1,22,0,0,0,0,1,24000
0,0,0,0,0,1,29,0,1,0,0,1,13400
0,0,0,0,0,1,26,0,1,0,0,1,13400
0,0,0,0,0,1,33,0,1,0,0,1,15000
0,0,0,0,0,1,28,0,0,0,0,1,28000
0,0,0,0,0,1,22,0,0,0,0,1,1200
0,0,0,0,0,1,27,1,0,0,0,1,1200
0,0,0,0,0,1,31,1,1,0,0,1,35000
0,0,0,0,0,1,33,1,1,0,0,1,75000
0,0,0,0,0,1,33,0,0,0,0,1,40800
0,0,0,0,0,1,34,0,1,0,0,1,28000
0,0,0,0,0,1,25,0,0,0,0,1,31400
0,0,0,0,0,1,28,1,1,1,0,0,40800
0,0,0,0,0,1,28,1,0,0,0,1,18400
0,0,0,0,0,1,33,1,0,0,0,1,1500
0,0,0,0,0,1,34,0,0,0,0,1,40000
0,0,0,0,0,1,25,0,0,1,0,0,9000
0,0,0,0,0,1,29,0,0,0,0,1,13700
0,0,0,0,0,1,25,0,1,1,0,0,85000
0,0,0,0,0,1,27,1,1,0,0,1,12800
0,0,0,0,0,1,30,1,0,0,0,1,24400
0,0,0,0,0,1,31,1,1,0,0,1,33100
0,0,0,0,0,1,33,1,1,0,0,1,31700
